2,6,796.0
2,6,794.0
2,6,794.0
2,6,779.0
2,6,736.0
2,6,708.0
2,6,700.0
2,6,602.0
2,6,634.0
2,6,800.0
2,6,608.0
2,6,874.0
2,6,660.0
2,6,584.0
2,6,530.0
2,6,662.0
2,6,690.0
2,6,512.0
2,6,628.0
2,6,744.0
2,6,874.0
2,6,640.0
2,6,548.0
2,6,774.0
2,6,630.0
2,6,650.0
2,6,592.0
2,7,874.0
2,7,874.0
2,7,854.0
2,7,810.0
2,7,802.0
2,7,796.0
2,7,794.0
2,7,794.0
2,7,779.0
2,7,774.0
2,7,376.0
2,7,656.0
2,7,406.0
2,7,971.0
2,7,712.0
2,7,682.0
2,7,726.0
2,7,592.0
2,7,720.0
2,7,634.0
2,7,618.0
2,7,868.0
2,7,792.0
2,7,450.0
2,7,802.0
2,7,726.0
2,7,790.0
2,7,862.0
2,7,808.0
2,7,646.0
2,8,971.0
2,8,874.0
2,8,874.0
2,8,868.0
2,8,862.0
2,8,854.0
2,8,724.0
2,8,802.0
2,8,802.0
2,8,796.0
2,8,784.0
2,8,816.0
2,8,744.0
2,8,912.0
2,8,780.0
2,8,730.0
2,8,822.0
2,8,848.0
2,8,877.0
2,8,684.0
2,8,788.0
2,8,488.0
2,8,834.0
2,8,654.0
2,8,530.0
2,8,721.0
2,8,650.0
2,8,978.0
2,8,679.0
2,8,704.0
2,9,978.0
2,9,971.0
2,9,912.0
2,9,877.0
2,9,874.0
2,9,874.0
2,9,868.0
2,9,862.0
2,9,854.0
2,9,848.0
2,9,880.0
2,9,730.0
2,9,705.0
2,9,896.0
2,9,716.0
2,9,950.0
2,9,912.0
2,9,756.0
2,9,898.0
2,9,602.0
2,9,806.0
2,9,826.0
2,9,906.0
2,9,715.0
2,9,624.0
2,9,666.0
2,9,896.0
2,9,908.0
2,9,786.0
2,9,781.0
2,10,978.0
2,10,971.0
2,10,950.0
2,10,912.0
2,10,912.0
2,10,906.0
2,10,898.0
2,10,896.0
2,10,896.0
2,10,880.0
2,10,954.0
2,10,1014.0
2,10,907.0
2,10,636.0
2,10,864.0
2,10,702.0
2,10,742.0
2,10,750.0
2,10,934.0
2,10,812.0
2,10,804.0
2,10,804.0
2,10,712.0
2,10,882.0
2,10,822.0
2,10,932.0
2,10,1039.0
2,10,866.0
2,10,918.0
2,10,734.0
2,11,1039.0
2,11,1014.0
2,11,978.0
2,11,971.0
2,11,954.0
2,11,950.0
2,11,934.0
2,11,932.0
2,11,918.0
2,11,912.0
2,11,938.0
2,11,776.0
2,11,1182.0
2,11,770.0
2,11,1048.0
2,11,1028.0
2,11,854.0
2,11,910.0
2,11,944.0
2,11,951.0
2,11,718.0
2,11,953.0
2,11,1254.0
2,11,1006.0
2,11,1027.0
2,11,740.0
2,11,777.0
2,11,792.0
2,11,858.0
2,11,1268.0
2,12,1268.0
2,12,1254.0
2,12,1182.0
2,12,1006.0
2,12,1039.0
2,12,1028.0
2,12,1027.0
2,12,1014.0
2,12,1006.0
2,12,978.0
2,12,1022.0
2,12,1082.0
2,12,1115.0
2,12,844.0
2,12,1062.0
2,12,1050.0
2,12,1103.0
2,12,820.0
2,12,936.0
2,12,1096.0
2,12,1100.0
2,12,828.0
2,12,942.0
2,12,884.0
2,12,938.0
2,12,906.0
2,12,975.0
2,12,938.0
2,12,1268.0
2,12,916.0
2,13,1268.0
2,13,1268.0
2,13,1254.0
2,13,1182.0
2,13,1169.0
2,13,1103.0
2,13,1100.0
2,13,1096.0
2,13,1082.0
2,13,1062.0
2,13,1036.0
2,13,1087.0
2,13,992.0
2,13,1158.0
2,13,1160.0
2,13,1250.0
2,13,923.0
2,13,1029.0
2,13,1068.0
2,13,944.0
2,13,856.0
2,13,1246.0
2,13,1226.0
2,13,1088.0
2,13,824.0
2,13,824.0
2,13,1044.0
2,13,1148.0
2,13,1016.0
2,13,1016.0
2,14,1268.0
2,14,1268.0
2,14,1254.0
2,14,1250.0
2,14,1246.0
2,14,1226.0
2,14,1182.0
2,14,1115.0
2,14,1160.0
2,14,1158.0
2,14,1092.0
2,14,1244.0
2,14,1144.0
2,14,992.0
2,14,1076.0
2,14,1086.0
2,14,1304.0
2,14,1018.0
2,14,988.0
2,14,878.0
2,14,1074.0
2,14,1276.0
2,14,946.0
2,14,1124.0
2,14,1132.0
2,14,1068.0
2,14,1154.0
2,14,1306.0
2,14,1208.0
2,14,1142.0
2,15,1304.0
2,15,1276.0
2,15,1268.0
2,15,1268.0
2,15,1254.0
2,15,1250.0
2,15,1246.0
2,15,1244.0
2,15,1226.0
2,15,1208.0
2,15,1198.0
2,15,1214.0
2,15,1402.0
2,15,1108.0
2,15,1020.0
2,15,1256.0
2,15,1148.0
2,15,1134.0
2,15,1096.0
2,15,1188.0
2,15,1302.0
2,15,1250.0
2,15,1168.0
2,15,1120.0
2,15,1307.0
2,15,1090.0
2,15,1214.0
2,15,1258.0
2,15,1180.0
2,15,1322.0
2,16,1402.0
2,16,1322.0
2,16,1307.0
2,16,1304.0
2,16,1302.0
2,16,1276.0
2,16,1268.0
2,16,1268.0
2,16,1258.0
2,16,1256.0
2,16,1080.0
2,16,1208.0
2,16,1018.0
2,16,1296.0
2,16,1272.0
2,16,1030.0
2,16,1332.0
2,16,1200.0
2,16,1254.0
2,16,1138.0
2,16,1258.0
2,16,1158.0
2,16,1138.0
2,16,1082.0
2,16,1088.0
2,16,1298.0
2,16,1104.0
2,16,1226.0
2,16,1382.0
2,16,1118.0
2,17,1402.0
2,17,1382.0
2,17,1332.0
2,17,1322.0
2,17,1307.0
2,17,1304.0
2,17,1302.0
2,17,1298.0
2,17,1296.0
2,17,1276.0
2,17,1162.0
2,17,1334.0
2,17,1240.0
2,17,1094.0
2,17,1266.0
2,17,1336.0
2,17,1166.0
2,17,1128.0
2,17,1230.0
2,17,1288.0
2,17,1304.0
2,17,1154.0
2,17,1328.0
2,17,1280.0
2,17,1054.0
2,17,1166.0
2,17,1270.0
2,17,1294.0
2,17,1372.0
2,17,1264.0
2,18,1402.0
2,18,1382.0
2,18,1372.0
2,18,1336.0
2,18,1334.0
2,18,1332.0
2,18,1328.0
2,18,1322.0
2,18,1307.0
2,18,1304.0
2,18,1098.0
2,18,1236.0
2,18,1521.0
2,18,1340.0
2,18,1300.0
2,18,1404.0
2,18,1268.0
2,18,1226.0
2,18,1198.0
2,18,1140.0
2,18,1346.0
2,18,1350.0
2,18,1308.0
2,18,1188.0
2,18,1250.0
2,18,1348.0
2,18,1294.0
2,18,1248.0
2,18,1152.0
2,18,1402.0
2,19,1521.0
2,19,1404.0
2,19,1402.0
2,19,1402.0
2,19,1382.0
2,19,1372.0
2,19,1350.0
2,19,1348.0
2,19,1340.0
2,19,1336.0
2,19,1292.0
2,19,1368.0
2,19,1164.0
2,19,1318.0
2,19,1392.0
2,19,1206.0
2,19,1358.0
2,19,1354.0
2,19,1497.0
2,19,1368.0
2,19,1340.0
2,19,1324.0
2,19,1284.0
2,19,1372.0
2,19,1302.0
2,19,1236.0
2,19,1560.0
2,19,1436.0
2,19,1406.0
2,19,1378.0
3,0,550.0
3,0,510.0
3,0,288.0
3,0,328.0
3,0,338.0
3,0,482.0
3,0,380.0
3,0,334.0
3,0,254.0
3,0,404.0
3,0,216.0
3,0,324.0
3,0,452.0
3,0,358.0
3,0,384.0
3,0,292.0
3,0,426.0
3,0,312.0
3,0,486.0
3,0,290.0
3,0,284.0
3,0,470.0
3,0,462.0
3,0,736.0
3,0,596.0
3,0,316.0
3,0,288.0
3,0,350.0
3,0,504.0
3,0,162.0
3,1,736.0
3,1,596.0
3,1,550.0
3,1,510.0
3,1,504.0
3,1,486.0
3,1,482.0
3,1,470.0
3,1,462.0
3,1,452.0
3,1,454.0
3,1,270.0
3,1,440.0
3,1,598.0
3,1,484.0
3,1,458.0
3,1,296.0
3,1,576.0
3,1,494.0
3,1,474.0
3,1,488.0
3,1,666.0
3,1,470.0
3,1,546.0
3,1,544.0
3,1,472.0
3,1,556.0
3,1,248.0
3,1,466.0
3,1,510.0
3,2,736.0
3,2,666.0
3,2,598.0
3,2,596.0
3,2,576.0
3,2,556.0
3,2,550.0
3,2,546.0
3,2,544.0
3,2,510.0
3,2,502.0
3,2,732.0
3,2,502.0
3,2,544.0
3,2,518.0
3,2,354.0
3,2,544.0
3,2,496.0
3,2,366.0
3,2,396.0
3,2,528.0
3,2,616.0
3,2,540.0
3,2,448.0
3,2,458.0
3,2,626.0
3,2,612.0
3,2,498.0
3,2,636.0
3,2,454.0
3,3,736.0
3,3,706.0
3,3,666.0
3,3,636.0
3,3,626.0
3,3,616.0
3,3,612.0
3,3,598.0
3,3,596.0
3,3,576.0
3,3,708.0
3,3,648.0
3,3,644.0
3,3,446.0
3,3,544.0
3,3,444.0
3,3,632.0
3,3,496.0
3,3,626.0
3,3,420.0
3,3,500.0
3,3,486.0
3,3,490.0
3,3,582.0
3,3,598.0
3,3,622.0
3,3,410.0
3,3,350.0
3,3,474.0
3,3,870.0
3,4,870.0
3,4,736.0
3,4,708.0
3,4,666.0
3,4,648.0
3,4,644.0
3,4,636.0
3,4,632.0
3,4,664.0
3,4,626.0
3,4,632.0
3,4,454.0
3,4,556.0
3,4,598.0
3,4,568.0
3,4,464.0
3,4,666.0
3,4,670.0
3,4,562.0
3,4,556.0
3,4,610.0
3,4,566.0
3,4,518.0
3,4,396.0
3,4,524.0
3,4,596.0
3,4,608.0
3,4,652.0
3,4,664.0
3,4,430.0
3,5,870.0
3,5,736.0
3,5,708.0
3,5,670.0
3,5,666.0
3,5,666.0
3,5,626.0
3,5,664.0
3,5,652.0
3,5,648.0
3,5,558.0
3,5,808.0
3,5,644.0
3,5,588.0
3,5,604.0
3,5,620.0
3,5,596.0
3,5,594.0
3,5,574.0
3,5,658.0
3,5,582.0
3,5,486.0
3,5,540.0
3,5,698.0
3,5,670.0
3,5,586.0
3,5,658.0
3,5,556.0
3,5,518.0
3,5,886.0
3,6,886.0
3,6,870.0
3,6,808.0
3,6,736.0
3,6,708.0
3,6,698.0
3,6,670.0
3,6,670.0
3,6,666.0
3,6,666.0
3,6,566.0
3,6,680.0
3,6,832.0
3,6,886.0
3,6,850.0
3,6,250.0
3,6,616.0
3,6,822.0
3,6,492.0
3,6,588.0
3,6,582.0
3,6,554.0
3,6,738.0
3,6,596.0
3,6,572.0
3,6,728.0
3,6,820.0
3,6,734.0
3,6,886.0
3,6,348.0
3,7,886.0
3,7,886.0
3,7,886.0
3,7,870.0
3,7,850.0
3,7,832.0
3,7,838.0
3,7,820.0
3,7,808.0
3,7,738.0
3,7,708.0
3,7,820.0
3,7,750.0
3,7,840.0
3,7,646.0
3,7,742.0
3,7,816.0
3,7,662.0
3,7,832.0
3,7,782.0
3,7,904.0
3,7,878.0
3,7,874.0
3,7,672.0
3,7,246.0
3,7,852.0
3,7,848.0
3,7,858.0
3,7,558.0
3,7,886.0
3,8,904.0
3,8,886.0
3,8,886.0
3,8,886.0
3,8,852.0
3,8,878.0
3,8,874.0
3,8,870.0
3,8,858.0
3,8,852.0
3,8,948.0
3,8,900.0
3,8,572.0
3,8,752.0
3,8,992.0
3,8,886.0
3,8,696.0
3,8,738.0
3,8,870.0
3,8,786.0
3,8,800.0
3,8,708.0
3,8,858.0
3,8,848.0
3,8,358.0
3,8,650.0
3,8,738.0
3,8,894.0
3,8,640.0
3,8,840.0
3,9,992.0
3,9,948.0
3,9,904.0
3,9,900.0
3,9,894.0
3,9,886.0
3,9,886.0
3,9,886.0
3,9,886.0
3,9,878.0
3,9,474.0
3,9,874.0
3,9,752.0
3,9,511.0
3,9,732.0
3,9,938.0
3,9,802.0
3,9,554.0
3,9,758.0
3,9,1058.0
3,9,800.0
3,9,754.0
3,9,794.0
3,9,1040.0
3,9,878.0
3,9,886.0
3,9,904.0
3,9,576.0
3,9,863.0
3,9,1036.0
3,10,1020.0
3,10,1040.0
3,10,1036.0
3,10,992.0
3,10,948.0
3,10,938.0
3,10,904.0
3,10,904.0
3,10,900.0
3,10,894.0
3,10,850.0
3,10,680.0
3,10,926.0
3,10,588.0
3,10,1004.0
3,10,658.0
3,10,922.0
3,10,814.0
3,10,1060.0
3,10,784.0
3,10,1050.0
3,10,898.0
3,10,1044.0
3,10,846.0
3,10,1110.0
3,10,846.0
3,10,592.0
3,10,960.0
3,10,758.0
3,10,588.0
3,11,1118.0
3,11,1060.0
3,11,1050.0
3,11,1044.0
3,11,1040.0
3,11,1036.0
3,11,1020.0
3,11,1004.0
3,11,992.0
3,11,948.0
3,11,996.0
3,11,854.0
3,11,1142.0
3,11,1086.0
3,11,1028.0
3,11,392.0
3,11,934.0
3,11,1275.0
3,11,966.0
3,11,692.0
3,11,1002.0
3,11,1020.0
3,11,950.0
3,11,936.0
3,11,1008.0
3,11,932.0
3,11,962.0
3,11,1115.0
3,11,888.0
3,11,1050.0
3,12,1275.0
3,12,1142.0
3,12,1134.0
3,12,1115.0
3,12,1086.0
3,12,1060.0
3,12,1050.0
3,12,1050.0
3,12,1044.0
3,12,1040.0
3,12,960.0
3,12,1040.0
3,12,928.0
3,12,1196.0
3,12,846.0
3,12,984.0
3,12,926.0
3,12,970.0
3,12,1046.0
3,12,878.0
3,12,1162.0
3,12,981.0
3,12,1045.0
3,12,934.0
3,12,1084.0
3,12,986.0
3,12,936.0
3,12,746.0
3,12,1134.0
3,12,958.0
3,13,1275.0
3,13,1196.0
3,13,1162.0
3,13,1142.0
3,13,1110.0
3,13,1134.0
3,13,1115.0
3,13,1086.0
3,13,1084.0
3,13,1060.0
3,13,1146.0
3,13,1074.0
3,13,848.0
3,13,1227.0
3,13,896.0
3,13,1014.0
3,13,1018.0
3,13,1160.0
3,13,864.0
3,13,1012.0
3,13,974.0
3,13,1102.0
3,13,1124.0
3,13,1134.0
3,13,1104.0
3,13,1118.0
3,13,1222.0
3,13,1020.0
3,13,964.0
3,13,1150.0
3,14,1275.0
3,14,1227.0
3,14,1222.0
3,14,1196.0
3,14,1162.0
3,14,1160.0
3,14,1150.0
3,14,1076.0
3,14,1142.0
3,14,1134.0
3,14,1138.0
3,14,1144.0
3,14,1008.0
3,14,1192.0
3,14,1289.0
3,14,892.0
3,14,1118.0
3,14,1230.0
3,14,1160.0
3,14,1069.0
3,14,1211.0
3,14,1030.0
3,14,1146.0
3,14,1050.0
3,14,1254.0
3,14,1184.0
3,14,1142.0
3,14,1144.0
3,14,1054.0
3,14,1248.0
3,15,1289.0
3,15,1275.0
3,15,1254.0
3,15,1230.0
3,15,1227.0
3,15,1222.0
3,15,1211.0
3,15,1196.0
3,15,1192.0
3,15,1184.0
3,15,1100.0
3,15,1130.0
3,15,1150.0
3,15,1132.0
3,15,1202.0
3,15,1126.0
3,15,1253.0
3,15,1166.0
3,15,942.0
3,15,1072.0
3,15,1300.0
3,15,1160.0
3,15,1437.0
3,15,800.0
3,15,1220.0
3,15,1258.0
3,15,1052.0
3,15,1180.0
3,15,1026.0
3,15,1018.0
3,16,1437.0
3,16,1300.0
3,16,1289.0
3,16,1275.0
3,16,1258.0
3,16,1254.0
3,16,1253.0
3,16,1230.0
3,16,1227.0
3,16,1222.0
3,16,1218.0
3,16,1240.0
3,16,1573.0
3,16,1293.0
3,16,1142.0
3,16,1080.0
3,16,616.0
3,16,1264.0
3,16,1385.0
3,16,1415.0
3,16,1482.0
3,16,1491.0
3,16,1250.0
3,16,1326.0
3,16,1058.0
3,16,1053.0
3,16,1122.0
3,16,992.0
3,16,1200.0
3,16,1350.0
3,17,1252.0
3,17,1491.0
3,17,1482.0
3,17,1437.0
3,17,1399.0
3,17,1350.0
3,17,1326.0
3,17,1300.0
3,17,1293.0
3,17,1289.0
3,17,1204.0
3,17,1412.0
3,17,1308.0
3,17,1274.0
3,17,1387.0
3,17,1447.0
3,17,1728.0
3,17,1553.0
3,17,1364.0
3,17,1412.0
3,17,1276.0
3,17,1471.0
3,17,1182.0
3,17,1303.0
3,17,1268.0
3,17,562.0
3,17,1222.0
3,17,1577.0
3,17,1412.0
3,17,1058.0
3,18,1728.0
3,18,1553.0
3,18,1491.0
3,18,1482.0
3,18,1471.0
3,18,1447.0
3,18,1437.0
3,18,1412.0
3,18,1412.0
3,18,1412.0
3,18,1527.0
3,18,1441.0
3,18,1382.0
3,18,1389.0
3,18,1461.0
3,18,1623.0
3,18,1381.0
3,18,998.0
3,18,1232.0
3,18,1460.0
3,18,1361.0
3,18,1245.0
3,18,1249.0
3,18,1449.0
3,18,1385.0
3,18,1387.0
3,18,1369.0
3,18,1361.0
3,18,1220.0
3,18,1239.0
3,19,1728.0
3,19,1623.0
3,19,1553.0
3,19,1527.0
3,19,1491.0
3,19,1482.0
3,19,1471.0
3,19,1461.0
3,19,1460.0
3,19,1449.0
3,19,1355.0
3,19,1457.0
3,19,1714.0
3,19,1364.0
3,19,1867.0
3,19,1411.0
3,19,1467.0
3,19,1544.0
3,19,1067.0
3,19,1373.0
3,19,1434.0
3,19,1395.0
3,19,1527.0
3,19,1440.0
3,19,1411.0
3,19,1597.0
3,19,1302.0
3,19,1557.0
3,19,1335.0
3,19,1427.0
4,0,396.0
4,0,284.0
4,0,518.0
4,0,778.0
4,0,208.0
4,0,424.0
4,0,224.0
4,0,436.0
4,0,462.0
4,0,254.0
4,0,372.0
4,0,216.0
4,0,398.0
4,0,258.0
4,0,192.0
4,0,559.0
4,0,416.0
4,0,438.0
4,0,766.0
4,0,474.0
4,0,456.0
4,0,500.0
4,0,430.0
4,0,338.0
4,0,426.0
4,0,208.0
4,0,466.0
4,0,582.0
4,0,312.0
4,0,308.0
4,1,778.0
4,1,766.0
4,1,582.0
4,1,559.0
4,1,518.0
4,1,500.0
4,1,466.0
4,1,462.0
4,1,456.0
4,1,438.0
4,1,564.0
4,1,546.0
4,1,320.0
4,1,498.0
4,1,556.0
4,1,820.0
4,1,514.0
4,1,268.0
4,1,278.0
4,1,478.0
4,1,564.0
4,1,436.0
4,1,370.0
4,1,610.0
4,1,492.0
4,1,404.0
4,1,452.0
4,1,450.0
4,1,534.0
4,1,586.0
4,2,820.0
4,2,778.0
4,2,766.0
4,2,610.0
4,2,586.0
4,2,564.0
4,2,564.0
4,2,559.0
4,2,556.0
4,2,546.0
4,2,626.0
4,2,782.0
4,2,492.0
4,2,774.0
4,2,520.0
4,2,304.0
4,2,664.0
4,2,724.0
4,2,554.0
4,2,714.0
4,2,650.0
4,2,376.0
4,2,398.0
4,2,874.0
4,2,592.0
4,2,442.0
4,2,0.0
4,2,0.0
4,2,456.0
4,2,508.0
4,3,874.0
4,3,820.0
4,3,782.0
4,3,778.0
4,3,774.0
4,3,766.0
4,3,724.0
4,3,714.0
4,3,664.0
4,3,650.0
4,3,616.0
4,3,678.0
4,3,676.0
4,3,784.0
4,3,858.0
4,3,740.0
4,3,862.0
4,3,766.0
4,3,520.0
4,3,592.0
4,3,610.0
4,3,686.0
4,3,562.0
4,3,766.0
4,3,778.0
4,3,832.0
4,3,492.0
4,3,816.0
4,3,724.0
4,3,562.0
4,4,874.0
4,4,862.0
4,4,858.0
4,4,832.0
4,4,820.0
4,4,816.0
4,4,784.0
4,4,782.0
4,4,778.0
4,4,778.0
4,4,750.0
4,4,694.0
4,4,729.0
4,4,579.0
4,4,724.0
4,4,943.0
4,4,690.0
4,4,838.0
4,4,754.0
4,4,824.0
4,4,794.0
4,4,720.0
4,4,866.0
4,4,994.0
4,4,1197.0
4,4,522.0
4,4,1300.0
4,4,1046.0
4,4,514.0
4,4,820.0
4,5,1300.0
4,5,1197.0
4,5,1046.0
4,5,994.0
4,5,943.0
4,5,874.0
4,5,866.0
4,5,862.0
4,5,858.0
4,5,838.0
4,5,879.0
4,5,919.0
4,5,874.0
4,5,1131.0
4,5,994.0
4,5,910.0
4,5,1195.0
4,5,1101.0
4,5,908.0
4,5,806.0
4,5,1017.0
4,5,862.0
4,5,974.0
4,5,909.0
4,5,988.0
4,5,813.0
4,5,866.0
4,5,838.0
4,5,934.0
4,5,728.0
4,6,1300.0
4,6,1197.0
4,6,1195.0
4,6,1131.0
4,6,1101.0
4,6,1046.0
4,6,1017.0
4,6,994.0
4,6,994.0
4,6,988.0
4,6,1387.0
4,6,1022.0
4,6,818.0
4,6,877.0
4,6,1555.0
4,6,1497.0
4,6,1168.0
4,6,1327.0
4,6,568.0
4,6,978.0
4,6,1254.0
4,6,1302.0
4,6,1103.0
4,6,892.0
4,6,952.0
4,6,1016.0
4,6,896.0
4,6,1060.0
4,6,1101.0
4,6,1288.0
4,7,1555.0
4,7,1497.0
4,7,1387.0
4,7,1302.0
4,7,1300.0
4,7,1288.0
4,7,1197.0
4,7,1195.0
4,7,1168.0
4,7,1131.0
4,7,784.0
4,7,870.0
4,7,804.0
4,7,1429.0
4,7,1243.0
4,7,1284.0
4,7,1240.0
4,7,670.0
4,7,834.0
4,7,922.0
4,7,1818.0
4,7,1181.0
4,7,1441.0
4,7,646.0
4,7,1147.0
4,7,1815.0
4,7,744.0
4,7,1065.0
4,7,1714.0
4,7,1204.0
4,8,1818.0
4,8,1815.0
4,8,1714.0
4,8,1555.0
4,8,1497.0
4,8,1441.0
4,8,1429.0
4,8,1387.0
4,8,1302.0
4,8,1300.0
4,8,1375.0
4,8,1310.0
4,8,1428.0
4,8,1807.0
4,8,1537.0
4,8,1748.0
4,8,1666.0
4,8,1162.0
4,8,1200.0
4,8,1546.0
4,8,1243.0
4,8,1005.0
4,8,1404.0
4,8,1853.0
4,8,1074.0
4,8,1344.0
4,8,1483.0
4,8,1532.0
4,8,1249.0
4,8,1465.0
4,9,1853.0
4,9,1818.0
4,9,1815.0
4,9,1807.0
4,9,1748.0
4,9,1714.0
4,9,1666.0
4,9,1555.0
4,9,1546.0
4,9,1537.0
4,9,1600.0
4,9,1460.0
4,9,1724.0
4,9,1113.0
4,9,1178.0
4,9,989.0
4,9,1638.0
4,9,1902.0
4,9,1495.0
4,9,1834.0
4,9,1458.0
4,9,1565.0
4,9,1773.0
4,9,836.0
4,9,1314.0
4,9,1542.0
4,9,1241.0
4,9,852.0
4,9,1708.0
4,9,1593.0
4,10,1902.0
4,10,1853.0
4,10,1834.0
4,10,1818.0
4,10,1815.0
4,10,1807.0
4,10,1773.0
4,10,1748.0
4,10,1724.0
4,10,1714.0
4,10,1652.0
4,10,1826.0
4,10,1519.0
4,10,1305.0
4,10,1795.0
4,10,1954.0
4,10,1900.0
4,10,1608.0
4,10,2017.0
4,10,1327.0
4,10,1849.0
4,10,1330.0
4,10,1753.0
4,10,1630.0
4,10,1794.0
4,10,1903.0
4,10,1724.0
4,10,1741.0
4,10,1546.0
4,10,1820.0
4,11,2017.0
4,11,1954.0
4,11,1903.0
4,11,1902.0
4,11,1900.0
4,11,1853.0
4,11,1849.0
4,11,1834.0
4,11,1826.0
4,11,1820.0
4,11,1918.0
4,11,1902.0
4,11,1975.0
4,11,1606.0
4,11,1819.0
4,11,1843.0
4,11,1384.0
4,11,1768.0
4,11,1453.0
4,11,1078.0
4,11,1761.0
4,11,1149.0
4,11,1495.0
4,11,1874.0
4,11,1756.0
4,11,744.0
4,11,1711.0
4,11,1802.0
4,11,1171.0
4,11,1114.0
4,12,2017.0
4,12,1975.0
4,12,1954.0
4,12,1918.0
4,12,1903.0
4,12,1902.0
4,12,1902.0
4,12,1900.0
4,12,1874.0
4,12,1853.0
4,12,1586.0
4,12,1459.0
4,12,964.0
4,12,2032.0
4,12,1871.0
4,12,1097.0
4,12,1879.0
4,12,1748.0
4,12,1808.0
4,12,1567.0
4,12,1223.0
4,12,1914.0
4,12,1767.0
4,12,1585.0
4,12,1589.0
4,12,1982.0
4,12,1784.0
4,12,2315.0
4,12,1957.0
4,12,1851.0
4,13,2315.0
4,13,2032.0
4,13,2017.0
4,13,1982.0
4,13,1975.0
4,13,1957.0
4,13,1954.0
4,13,1918.0
4,13,1914.0
4,13,1903.0
4,13,1778.0
4,13,1567.0
4,13,1207.0
4,13,2020.0
4,13,2081.0
4,13,2172.0
4,13,1877.0
4,13,2040.0
4,13,1975.0
4,13,1657.0
4,13,1341.0
4,13,1839.0
4,13,1114.0
4,13,1644.0
4,13,1784.0
4,13,1942.0
4,13,1977.0
4,13,2093.0
4,13,1504.0
4,13,2140.0
4,14,2315.0
4,14,2172.0
4,14,2140.0
4,14,2093.0
4,14,2081.0
4,14,2040.0
4,14,2032.0
4,14,2020.0
4,14,2017.0
4,14,1982.0
4,14,2113.0
4,14,1795.0
4,14,1221.0
4,14,1912.0
4,14,1649.0
4,14,1196.0
4,14,1719.0
4,14,968.0
4,14,2229.0
4,14,2079.0
4,14,2253.0
4,14,2160.0
4,14,2226.0
4,14,1891.0
4,14,968.0
4,14,1801.0
4,14,2059.0
4,14,1663.0
4,14,2270.0
4,14,2023.0
4,15,2315.0
4,15,2270.0
4,15,2253.0
4,15,2229.0
4,15,2226.0
4,15,2172.0
4,15,1934.0
4,15,2140.0
